#host-protein-ID,NCBI-gene-ID,disease-ID,disease-ID-NCI,disease-name
4570,6121,137760,17601,Glaucoma
4570,6121,307500,20619,Hypogonadism
4570,6121,618221,25362,Mental Retardation
4570,6121,254400,26948,Mycosis Fungoides
4570,6121,654,27708,Nephroblastoma
4570,6121,617024,28077,Night Blindness
4570,6121,310800,28738,Nystagmus
4570,6121,613886,28754,Obesity
4570,6121,618155,29089,Ophthalmoplegia
4570,6121,165199,29124,Optic Atrophy
4570,6121,668,29463,Osteosarcoma
4570,6121,791,35334,Retinitis Pigmentosa
4570,6121,617080,36572,Seizures
4570,6121,609432,39075,Syndactyly
4570,6121,99867,40100,Thymoma
4570,6121,3389,41296,Tuberculosis
4570,6121,611597,86543,Cataract
4570,6121,604292,265554,Ectrodactyly
4570,6121,136880,311338,Fundus Albipunctatus
4570,6121,204100,339527,Leber Congenital Amaurosis
4570,6121,155240,549473,Thyroid carcinoma
4570,6121,246555,740404,limb defects
4570,6121,300813,1261473,Sarcoma
4570,6121,615083,1527249,Colorectal Cancer
4570,6121,171673,1561989,Limbal stem cell deficiency
4570,6121,2032,1800706,Idiopathic Pulmonary Fibrosis
4570,6121,978,1863204,ADULT SYNDROME
4570,6121,617075,2931822,Nasopharyngeal carcinoma
4570,6121,613794,3151086,Retinitis Pigmentosa 20
4570,6121,3080,3714756,Intellectual Disability
4571,6122,214,10691,Cystinuria
4571,6122,618414,26848,Myopathy
4571,6122,181500,36341,Schizophrenia
4574,6125,600919,3811,Cardiac Arrhythmia
4574,6125,2014,8925,Cleft Palate
4574,6125,126200,26769,Multiple Sclerosis
4574,6125,615381,240295,Mandibular hypoplasia
4576,6128,168600,30567,Parkinson Disease
4577,6129,605027,24299,Lymphoma
502,613,200100,744,Abetalipoproteinemia
502,613,824,1815,Primary Myelofibrosis
502,613,69,2726,Amyloidosis
502,613,616860,2871,Anemia
502,613,206750,3076,Aniridia
502,613,180300,3873,Rheumatoid Arthritis
502,613,543,6413,Burkitt Lymphoma
502,613,1572,9447,Common Variable Immunodeficiency
502,613,131400,14457,Eosinophilia
502,613,84,15625,Fanconi Anemia
502,613,1915,15923,Fetal Alcohol Syndrome
502,613,228400,15967,Fever
502,613,908,16667,Fragile X Syndrome
502,613,360,17636,Glioblastoma
502,613,601626,23418,leukemia
502,613,517,23479,Acute myelomonocytic leukemia
502,613,520,23487,Acute Promyelocytic Leukemia
502,613,605027,24299,Lymphoma
502,613,616,25149,Medulloblastoma
502,613,615848,25202,melanoma
502,613,2495,25286,Meningioma
502,613,618221,25362,Mental Retardation
502,613,29073,26764,Multiple Myeloma
502,613,126200,26769,Multiple Sclerosis
502,613,601347,26985,Myelodysplasia
502,613,254700,27022,Myeloproliferative disease
502,613,654,27708,Nephroblastoma
502,613,635,27819,Neuroblastoma
502,613,729,32463,Polycythemia Vera
502,613,739,32897,Prader-Willi Syndrome
502,613,3099,35436,Rheumatic Fever
502,613,33276,36220,Kaposi Sarcoma
502,613,614979,38002,Splenomegaly
502,613,617441,40034,Thrombocytopenia
502,613,69077,206743,Rhabdoid Tumor
502,613,2867,349588,Short stature
502,613,607785,349639,Juvenile Myelomonocytic Leukemia
502,613,618511,442874,Neuropathy
502,613,155240,549473,Thyroid carcinoma
502,613,618412,557874,Global developmental delay
502,613,300331,836924,Thrombocytosis
502,613,615083,1527249,Colorectal Cancer
502,613,79452,1704423,Milroy Disease
502,613,140,1861922,CAMPOMELIC DYSPLASIA
502,613,3080,3714756,Intellectual Disability
4578,6130,668,29463,Osteosarcoma
4578,6130,615083,1527249,Colorectal Cancer
4579,6132,615848,25202,melanoma
24258,613212,181500,36341,Schizophrenia
4580,6133,618291,26847,Spinal Muscular Atrophy
4581,6134,219050,10417,Cryptorchidism
4581,6134,618357,14544,Epilepsy
4581,6134,144250,20473,Hyperlipidemia
4581,6134,652,25267,Multiple Endocrine Neoplasia Type 1
4581,6134,618346,25958,Microcephaly
4581,6134,654,27708,Nephroblastoma
4581,6134,617080,36572,Seizures
4581,6134,150280,264303,Laryngomalacia
4581,6134,260470,1112174,Panencephalitis
4581,6134,3080,3714756,Intellectual Disability
4582,6135,600919,3811,Cardiac Arrhythmia
4582,6135,2014,8925,Cleft Palate
4582,6135,615083,1527249,Colorectal Cancer
4582,6135,105650,2676137,Diamond-Blackfan Anemia 1
4583,6136,2014,8925,Cleft Palate
4584,6137,181500,36341,Schizophrenia
4585,6138,600919,3811,Cardiac Arrhythmia
4585,6138,2014,8925,Cleft Palate
4586,6139,180300,3873,Rheumatoid Arthritis
4586,6139,615848,25202,melanoma
4586,6139,3389,41296,Tuberculosis
4587,6141,615083,1527249,Colorectal Cancer
4589,6143,615083,1527249,Colorectal Cancer
4590,6144,612079,2170,Alopecia
4590,6144,611597,86543,Cataract
4590,6144,55654,1854310,Hypotrichosis simplex
4592,6146,601347,26985,Myelodysplasia
4592,6146,615083,1527249,Colorectal Cancer
4593,6147,615848,25202,melanoma
4593,6147,168600,30567,Parkinson Disease
4597,6154,616860,2871,Anemia
4597,6154,600919,3811,Cardiac Arrhythmia
4597,6154,2014,8925,Cleft Palate
4597,6154,2867,349588,Short stature
4597,6154,191440,1860614,ULNAR HYPOPLASIA
4599,6156,616,25149,Medulloblastoma
4600,6157,94122,7758,Cerebellar Ataxia
4600,6157,614233,162834,Hyperpigmentation
4602,6159,613886,28754,Obesity
4602,6159,259750,29456,Osteoporosis
4602,6159,175510,32584,polyps
4604,6161,797,36202,Sarcoidosis
4606,6164,790,35335,Retinoblastoma
4607,6165,600919,3811,Cardiac Arrhythmia
4607,6165,2014,8925,Cleft Palate
4607,6165,618412,557874,Global developmental delay
4607,6165,612528,2675859,Diamond-Blackfan Anemia 5
4611,6169,166760,29882,Otitis Media
504,617,612079,2170,Alopecia
504,617,106190,3028,Anhidrosis
504,617,110150,5745,Blepharoptosis
504,617,94122,7758,Cerebellar Ataxia
504,617,617049,8370,Cholestasis
504,617,618481,11053,Deafness
504,617,617282,13421,Dystonia
504,617,618357,14544,Epilepsy
504,617,600457,20555,Hypertrichosis
504,617,240800,20615,Hypoglycemia
504,617,307500,20619,Hypogonadism
504,617,618221,25362,Mental Retardation
504,617,635,27819,Neuroblastoma
504,617,310800,28738,Nystagmus
504,617,618155,29089,Ophthalmoplegia
504,617,165199,29124,Optic Atrophy
504,617,791,35334,Retinitis Pigmentosa
504,617,268200,35410,Rhabdomyolysis
504,617,617080,36572,Seizures
504,617,185100,38379,Strabismus
504,617,611597,86543,Cataract
504,617,145290,151889,Hyperreflexia
504,617,2889,263491,Pili Torti
504,617,618412,557874,Global developmental delay
504,617,3080,3714756,Intellectual Disability
4615,6173,612227,11849,Diabetes Mellitus
4615,6173,360,17636,Glioblastoma
4615,6173,615848,25202,melanoma
4615,6173,99867,40100,Thymoma
4615,6173,155240,549473,Thyroid carcinoma
4615,6173,264080,1849699,Progesterone Resistance
4617,6175,600807,4096,Asthma
4617,6175,870,13080,Down Syndrome
4617,6175,601626,23418,leukemia
4617,6175,615083,1527249,Colorectal Cancer
4618,6176,70567,206698,Cholangiocarcinoma
505,618,176600,11265,Presenile dementia
505,618,127750,497327,Dementia
4622,6184,601626,23418,leukemia
4622,6184,610947,1956346,Coronary Artery Disease
4623,6185,275355,7137,Squamous cell carcinoma
4624,6187,881,41408,Turner Syndrome
4624,6187,615083,1527249,Colorectal Cancer
4625,6188,275355,7137,Squamous cell carcinoma
4625,6188,615848,25202,melanoma
4625,6188,668,29463,Osteosarcoma
4625,6188,902,43119,Werner Syndrome
4627,6191,69,2726,Amyloidosis
4627,6191,180300,3873,Rheumatoid Arthritis
4627,6191,126200,26769,Multiple Sclerosis
4627,6191,3389,41296,Tuberculosis
4627,6191,881,41408,Turner Syndrome
4627,6191,615083,1527249,Colorectal Cancer
4628,6192,881,41408,Turner Syndrome
24262,619207,603165,11603,Dermatitis
24265,619279,803,2736,Amyotrophic Lateral Sclerosis
24269,619373,612227,11849,Diabetes Mellitus
24269,619373,613886,28754,Obesity
24269,619373,600263,850666,helicobacter pylori infection
4630,6194,144700,7134,Renal Cell Carcinoma
4630,6194,275355,7137,Squamous cell carcinoma
4630,6194,612227,11849,Diabetes Mellitus
4630,6194,601626,23418,leukemia
4630,6194,615848,25202,melanoma
4630,6194,126200,26769,Multiple Sclerosis
4630,6194,613070,85605,Liver Failure
4630,6194,192,265252,Coffin-Lowry syndrome
4630,6194,538,751674,Lymphangioleiomyomatosis
4630,6194,300813,1261473,Sarcoma
4630,6194,615083,1527249,Colorectal Cancer
24282,619465,69,2726,Amyloidosis
24282,619465,180300,3873,Rheumatoid Arthritis
24282,619465,91546,24198,Lyme Disease
24282,619465,260950,31099,Periodontitis
24282,619465,102300,35258,Restless Legs Syndrome
24282,619465,181500,36341,Schizophrenia
24282,619465,2134,2931788,Atypical Hemolytic Uremic Syndrome
4631,6195,275355,7137,Squamous cell carcinoma
24285,619505,1114,282160,Aplasia Cutis Congenita
24288,619552,600807,4096,Asthma
24288,619552,275355,7137,Squamous cell carcinoma
24288,619552,137760,17601,Glaucoma
24288,619552,1501,206686,Adrenocortical carcinoma
24288,619552,1114,282160,Aplasia Cutis Congenita
24288,619552,300813,1261473,Sarcoma
24290,619554,612227,11849,Diabetes Mellitus
24290,619554,870,13080,Down Syndrome
24290,619554,360,17636,Glioblastoma
24290,619554,399,20179,Huntington Disease
24290,619554,601626,23418,leukemia
24290,619554,618138,26850,Muscular Dystrophy
24290,619554,178500,34069,Pulmonary Fibrosis
24290,619554,66646,1136033,Cutaneous Mastocytosis
24290,619554,2032,1800706,Idiopathic Pulmonary Fibrosis
24290,619554,610947,1956346,Coronary Artery Disease
24291,619555,618357,14544,Epilepsy
24292,619556,360,17636,Glioblastoma
24292,619556,615848,25202,melanoma
24292,619556,155240,549473,Thyroid carcinoma
24292,619556,615083,1527249,Colorectal Cancer
4632,6196,275355,7137,Squamous cell carcinoma
4633,6197,180300,3873,Rheumatoid Arthritis
4633,6197,275355,7137,Squamous cell carcinoma
4633,6197,209,10495,Cutis Laxa
4633,6197,618357,14544,Epilepsy
4633,6197,601626,23418,leukemia
4633,6197,447,24790,Paroxysmal nocturnal hemoglobinuria
4633,6197,618221,25362,Mental Retardation
4633,6197,29073,26764,Multiple Myeloma
4633,6197,254700,27022,Myeloproliferative disease
4633,6197,635,27819,Neuroblastoma
4633,6197,648,28326,Noonan Syndrome
4633,6197,613886,28754,Obesity
4633,6197,668,29463,Osteosarcoma
4633,6197,33276,36220,Kaposi Sarcoma
4633,6197,617080,36572,Seizures
4633,6197,902,43119,Werner Syndrome
4633,6197,616849,221357,Brachydactyly
4633,6197,192,265252,Coffin-Lowry syndrome
4633,6197,2867,349588,Short stature
4633,6197,187350,423113,Telecanthus
4633,6197,615083,1527249,Colorectal Cancer
4633,6197,600399,2051831,Pectus excavatum
4633,6197,3080,3714756,Intellectual Disability
4634,6198,908,16667,Fragile X Syndrome
4634,6198,360,17636,Glioblastoma
4634,6198,601626,23418,leukemia
4634,6198,616,25149,Medulloblastoma
4634,6198,2495,25286,Meningioma
4634,6198,126200,26769,Multiple Sclerosis
4634,6198,635,27819,Neuroblastoma
4634,6198,613886,28754,Obesity
4634,6198,171300,31511,Pheochromocytoma
4634,6198,33276,36220,Kaposi Sarcoma
4634,6198,79263,268281,Infantile neuronal ceroid lipofuscinosis
4634,6198,1114,282160,Aplasia Cutis Congenita
4634,6198,155240,549473,Thyroid carcinoma
4634,6198,538,751674,Lymphangioleiomyomatosis
4635,6199,613412,14868,Esophagitis
4635,6199,171300,31511,Pheochromocytoma
4636,6201,616860,2871,Anemia
4636,6201,600919,3811,Cardiac Arrhythmia
4636,6201,2014,8925,Cleft Palate
4636,6201,615083,1527249,Colorectal Cancer
4636,6201,612563,2675511,Diamond-Blackfan Anemia 8
4636,6201,105650,2676137,Diamond-Blackfan Anemia 1
4637,6202,168600,30567,Parkinson Disease
4638,6203,3287,39263,Takayasu Arteritis
4638,6203,613070,85605,Liver Failure
4639,6204,616860,2871,Anemia
4639,6204,600919,3811,Cardiac Arrhythmia
4639,6204,2014,8925,Cleft Palate
4639,6204,181500,36341,Schizophrenia
4639,6204,613070,85605,Liver Failure
4639,6204,613308,2750081,Diamond-Blackfan Anemia 9
4640,6205,360,17636,Glioblastoma
4641,6206,275355,7137,Squamous cell carcinoma
4641,6206,145750,20557,Hypertriglyceridemia
4641,6206,3389,41296,Tuberculosis
4643,6208,616860,2871,Anemia
4643,6208,613886,28754,Obesity
4643,6208,610536,242387,Mandibulofacial Dysostosis
4643,6208,300331,836924,Thrombocytosis
4644,6209,360,17636,Glioblastoma
4644,6209,97279,21670,insulinoma
4645,6210,360,17636,Glioblastoma
4645,6210,615083,1527249,Colorectal Cancer
4647,6218,600919,3811,Cardiac Arrhythmia
4647,6218,2014,8925,Cleft Palate
4647,6218,612527,2675860,Diamond-Blackfan Anemia 4
4650,6223,616860,2871,Anemia
4650,6223,600919,3811,Cardiac Arrhythmia
4650,6223,108100,3864,Arthritis
4650,6223,180300,3873,Rheumatoid Arthritis
4650,6223,2014,8925,Cleft Palate
4650,6223,84,15625,Fanconi Anemia
4650,6223,137760,17601,Glaucoma
4650,6223,673,24530,Malaria
4650,6223,29073,26764,Multiple Myeloma
4650,6223,618414,26848,Myopathy
4650,6223,668,29463,Osteosarcoma
4650,6223,181500,36341,Schizophrenia
4650,6223,617080,36572,Seizures
4650,6223,185100,38379,Strabismus
4650,6223,617441,40034,Thrombocytopenia
4650,6223,183660,85110,Severe Combined Immunodeficiency
4650,6223,600084,85662,Macrocytosis
4650,6223,618286,221355,Macrocephaly
4650,6223,227050,238478,Transient erythroblastopenia of childhood
4650,6223,615381,240295,Mandibular hypoplasia
4650,6223,1775,265965,Dyskeratosis Congenita
4650,6223,2867,349588,Short stature
4650,6223,375,403529,Anti-Glomerular Basement Membrane Disease
4650,6223,618412,557874,Global developmental delay
4650,6223,300331,836924,Thrombocytosis
4650,6223,176250,1867923,Posterior column ataxia
4650,6223,105650,2676137,Diamond-Blackfan Anemia 1
4651,6224,360,17636,Glioblastoma
4651,6224,616,25149,Medulloblastoma
4651,6224,440437,3896578,Familial Colorectal Cancer Type X
4655,6228,69,2726,Amyloidosis
4656,6229,600919,3811,Cardiac Arrhythmia
4656,6229,2014,8925,Cleft Palate
509,623,600807,4096,Asthma
509,623,612227,11849,Diabetes Mellitus
509,623,870,13080,Down Syndrome
509,623,618278,16059,Fibrosis
509,623,126200,26769,Multiple Sclerosis
509,623,614979,38002,Splenomegaly
509,623,200110,1860224,ABLEPHARON-MACROSTOMIA SYNDROME
509,623,610947,1956346,Coronary Artery Disease
509,623,275766,3203102,Idiopathic pulmonary arterial hypertension
4658,6231,600919,3811,Cardiac Arrhythmia
4658,6231,2014,8925,Cleft Palate
4658,6231,613309,2750080,Diamond-Blackfan Anemia 10
4659,6232,360,17636,Glioblastoma
4659,6232,2116,18609,Hartnup Disease
4659,6232,615848,25202,melanoma
4659,6232,252700,26703,Mucopolysaccharidoses
4659,6232,252900,86647,Mucopolysaccharidosis Type IIIA
4660,6233,69,2726,Amyloidosis
4660,6233,615028,14527,Epidermolysis Bullosa
4660,6233,601626,23418,leukemia
4660,6233,168600,30567,Parkinson Disease
4660,6233,796,36161,Sandhoff Disease
4661,6234,600919,3811,Cardiac Arrhythmia
4661,6234,2014,8925,Cleft Palate
4661,6234,2140,235833,Congenital diaphragmatic hernia
4661,6234,615381,240295,Mandibular hypoplasia
4661,6234,2867,349588,Short stature
4661,6234,618412,557874,Global developmental delay
4662,6235,600919,3811,Cardiac Arrhythmia
4662,6235,2014,8925,Cleft Palate
4663,6236,803,2736,Amyotrophic Lateral Sclerosis
4663,6236,360,17636,Glioblastoma
4663,6236,617075,2931822,Nasopharyngeal carcinoma
4664,6237,69,2726,Amyloidosis
4664,6237,360,17636,Glioblastoma
4664,6237,399,20179,Huntington Disease
4664,6237,91546,24198,Lyme Disease
4664,6237,648,28326,Noonan Syndrome
4664,6237,790,35335,Retinoblastoma
4664,6237,616736,40822,Tremor
4664,6237,607785,349639,Juvenile Myelomonocytic Leukemia
4665,6238,600807,4096,Asthma
4665,6238,131400,14457,Eosinophilia
4665,6238,360,17636,Glioblastoma
4665,6238,605027,24299,Lymphoma
4665,6238,635,27819,Neuroblastoma
4665,6238,3260,206141,Idiopathic Hypereosinophilic Syndrome
4665,6238,607685,1540912,Hypereosinophilic syndrome
4666,6239,803,2736,Amyotrophic Lateral Sclerosis
4666,6239,110150,5745,Blepharoptosis
4666,6239,2014,8925,Cleft Palate
4666,6239,586,10674,Cystic Fibrosis
4666,6239,360,17636,Glioblastoma
4666,6239,601198,20598,Hypocalcemia
4666,6239,307700,20626,Hypoparathyroidism
4666,6239,601626,23418,leukemia
4666,6239,615848,25202,melanoma
4666,6239,778,35372,Rett Syndrome
4666,6239,3303,39685,Tetralogy of Fallot
4666,6239,3389,41296,Tuberculosis
4666,6239,910,43346,Xeroderma Pigmentosum
4666,6239,138,265354,CHARGE Syndrome
4666,6239,217607,340427,Familial dilated cardiomyopathy
4666,6239,2867,349588,Short stature
4666,6239,187350,423113,Telecanthus
4666,6239,155240,549473,Thyroid carcinoma
4666,6239,618412,557874,Global developmental delay
4666,6239,600117,973461,Dysphasia
4666,6239,2032,1800706,Idiopathic Pulmonary Fibrosis
4666,6239,275766,3203102,Idiopathic pulmonary arterial hypertension
510,624,180300,3873,Rheumatoid Arthritis
510,624,600807,4096,Asthma
510,624,612227,11849,Diabetes Mellitus
510,624,618357,14544,Epilepsy
510,624,617027,20428,Hyperaldosteronism
510,624,613886,28754,Obesity
510,624,200110,1860224,ABLEPHARON-MACROSTOMIA SYNDROME
510,624,610947,1956346,Coronary Artery Disease
510,624,275766,3203102,Idiopathic pulmonary arterial hypertension
4667,6240,275355,7137,Squamous cell carcinoma
4667,6240,654,27708,Nephroblastoma
4667,6240,601634,27794,Neural Tube Defects
4667,6240,617014,27947,Neutropenia
4667,6240,617441,40034,Thrombocytopenia
4667,6240,1501,206686,Adrenocortical carcinoma
4667,6240,1114,282160,Aplasia Cutis Congenita
4667,6240,615083,1527249,Colorectal Cancer
4668,6241,803,2736,Amyotrophic Lateral Sclerosis
4668,6241,275355,7137,Squamous cell carcinoma
4668,6241,615848,25202,melanoma
4668,6241,615083,1527249,Colorectal Cancer
4669,6242,360,17636,Glioblastoma
4672,6247,137760,17601,Glaucoma
4672,6247,238950,20490,Hyperopia
4672,6247,615439,24437,Macular degeneration
4672,6247,611597,86543,Cataract
4672,6247,600790,4048273,Chorioretinal atrophy
4673,6248,613886,28754,Obesity
4674,6249,803,2736,Amyotrophic Lateral Sclerosis
4674,6249,108100,3864,Arthritis
4674,6249,612227,11849,Diabetes Mellitus
4674,6249,673,24530,Malaria
4674,6249,33276,36220,Kaposi Sarcoma
4674,6249,904,175702,Williams Syndrome
4674,6249,48686,1292753,Primary Effusion Lymphoma
4674,6249,3080,3714756,Intellectual Disability
4675,6251,360,17636,Glioblastoma
4675,6251,259750,29456,Osteoporosis
4677,6253,617296,37772,Spastic Paraplegia
4677,6253,145290,151889,Hyperreflexia
4678,6256,69,2726,Amyloidosis
4678,6256,144700,7134,Renal Cell Carcinoma
4678,6256,275355,7137,Squamous cell carcinoma
4678,6256,399,20179,Huntington Disease
4678,6256,601626,23418,leukemia
4678,6256,520,23487,Acute Promyelocytic Leukemia
4678,6256,615848,25202,melanoma
4678,6256,613886,28754,Obesity
4678,6256,3303,39685,Tetralogy of Fallot
4678,6256,615083,1527249,Colorectal Cancer
4678,6256,209500,1859592,ATRICHIA WITH PAPULAR LESIONS
4678,6256,105400,1862939,AMYOTROPHIC LATERAL SCLEROSIS 1
4679,6257,635,27819,Neuroblastoma
4679,6257,181500,36341,Schizophrenia
4679,6257,192310,42384,Vasculitis
4679,6257,900,3495801,Granulomatosis with polyangiitis
4680,6258,144700,7134,Renal Cell Carcinoma
4680,6258,612227,11849,Diabetes Mellitus
4680,6258,613886,28754,Obesity
4680,6258,259750,29456,Osteoporosis
4681,6259,2014,8925,Cleft Palate
4681,6259,601626,23418,leukemia
4681,6259,610755,27662,Multiple Endocrine Neoplasia
4683,6261,600919,3811,Cardiac Arrhythmia
4683,6261,274,5129,Bernard-Soulier Syndrome
4683,6261,110150,5745,Blepharoptosis
4683,6261,144700,7134,Renal Cell Carcinoma
4683,6261,1452,8928,Cleidocranial Dysplasia
4683,6261,228400,15967,Fever
4683,6261,611087,20224,Polyhydramnios
4683,6261,613124,20305,Hydrops Fetalis
4683,6261,605027,24299,Lymphoma
4683,6261,618414,26848,Myopathy
4683,6261,618138,26850,Muscular Dystrophy
4683,6261,550500,27080,Myoglobinuria
4683,6261,160750,27121,Myositis
4683,6261,618155,29089,Ophthalmoplegia
4683,6261,268200,35410,Rhabdomyolysis
4683,6261,617080,36572,Seizures
4683,6261,99867,40100,Thymoma
4683,6261,617662,86437,Joint laxity
4683,6261,595,175709,Centronuclear myopathy
4683,6261,681,238358,Hypokalemic periodic paralysis
4683,6261,614744,427055,Facial Paresis
4683,6261,79493,1857941,Brooke-Spiegler syndrome
4683,6261,275766,3203102,Idiopathic pulmonary arterial hypertension
4683,6261,160900,3250443,MYOTONIC DYSTROPHY 1
4683,6261,211500,4082299,Bulbar palsy
4684,6262,600919,3811,Cardiac Arrhythmia
4684,6262,600807,4096,Asthma
4684,6262,617280,4238,Atrial Fibrillation
4684,6262,612227,11849,Diabetes Mellitus
4684,6262,870,13080,Down Syndrome
4684,6262,618357,14544,Epilepsy
4684,6262,617912,18798,Congenital Heart Defects
4684,6262,615848,25202,melanoma
4684,6262,126200,26769,Multiple Sclerosis
4684,6262,618414,26848,Myopathy
4684,6262,617080,36572,Seizures
4684,6262,272120,38644,Sudden infant death syndrome
4684,6262,609289,39070,Syncope
4684,6262,3303,39685,Tetralogy of Fallot
4684,6262,99867,40100,Thymoma
4684,6262,611528,349788,Arrhythmogenic Right Ventricular Dysplasia
4684,6262,618412,557874,Global developmental delay
4684,6262,610947,1956346,Coronary Artery Disease
4685,6263,69,2726,Amyloidosis
4685,6263,208060,3850,Arteriosclerosis
4685,6263,209010,4153,Atherosclerosis
4685,6263,610947,1956346,Coronary Artery Disease
511,627,69,2726,Amyloidosis
511,627,803,2736,Amyotrophic Lateral Sclerosis
511,627,180300,3873,Rheumatoid Arthritis
511,627,600807,4096,Asthma
511,627,110150,5745,Blepharoptosis
511,627,606798,5747,Blepharospasm
511,627,70589,6287,Bronchopulmonary Dysplasia
511,627,543,6413,Burkitt Lymphoma
511,627,275355,7137,Squamous cell carcinoma
511,627,191,9207,Cockayne Syndrome
511,627,611634,9952,Febrile Convulsions
511,627,219050,10417,Cryptorchidism
511,627,618481,11053,Deafness
511,627,176600,11265,Presenile dementia
511,627,612227,11849,Diabetes Mellitus
511,627,870,13080,Down Syndrome
511,627,617282,13421,Dystonia
511,627,131400,14457,Eosinophilia
511,627,618357,14544,Epilepsy
511,627,908,16667,Fragile X Syndrome
511,627,251992,17075,Ganglioneuroma
511,627,137760,17601,Glaucoma
511,627,360,17636,Glioblastoma
511,627,388,19569,Hirschsprung Disease
511,627,399,20179,Huntington Disease
511,627,99927,20217,Hydatidiform Mole
511,627,601626,23418,leukemia
511,627,98292,24899,Mastocytosis
511,627,616,25149,Medulloblastoma
511,627,615848,25202,melanoma
511,627,618221,25362,Mental Retardation
511,627,29073,26764,Multiple Myeloma
511,627,126200,26769,Multiple Sclerosis
511,627,618291,26847,Spinal Muscular Atrophy
511,627,255500,27092,Myopia
511,627,654,27708,Nephroblastoma
511,627,635,27819,Neuroblastoma
511,627,310800,28738,Nystagmus
511,627,613886,28754,Obesity
511,627,2764,29421,Osteochondritis Dissecans
511,627,168600,30567,Parkinson Disease
511,627,618124,31117,Peripheral Neuropathy
511,627,178500,34069,Pulmonary Fibrosis
511,627,791,35334,Retinitis Pigmentosa
511,627,790,35335,Retinoblastoma
511,627,90050,35344,Retinopathy of Prematurity
511,627,778,35372,Rett Syndrome
511,627,181500,36341,Schizophrenia
511,627,617080,36572,Seizures
511,627,683,38868,Progressive supranuclear palsy
511,627,611597,86543,Cataract
511,627,893,206115,WAGR Syndrome
511,627,615381,240295,Mandibular hypoplasia
511,627,73247,341106,Eosinophilic esophagitis
511,627,2867,349588,Short stature
511,627,98933,393571,Multiple System Atrophy
511,627,618511,442874,Neuropathy
511,627,127750,497327,Dementia
511,627,272620,686347,Tardive Dyskinesia
511,627,615083,1527249,Colorectal Cancer
511,627,309200,1839839,MAJOR AFFECTIVE DISORDER 2
511,627,146850,1840264,IMMUNE SUPPRESSION
511,627,168572,1850625,Native American myopathy
511,627,125480,1852197,MAJOR AFFECTIVE DISORDER 1
511,627,55654,1854310,Hypotrichosis simplex
511,627,1412,1861305,TARSAL-CARPAL COALITION SYNDROME
511,627,51188,1865349,Ethylmalonic encephalopathy
511,627,167870,1868649,PANIC DISORDER 1
511,627,610947,1956346,Coronary Artery Disease
511,627,607499,2267227,Bulimia Nervosa
511,627,3080,3714756,Intellectual Disability
4686,6271,69,2726,Amyloidosis
4686,6271,208060,3850,Arteriosclerosis
4686,6271,108100,3864,Arthritis
4686,6271,180300,3873,Rheumatoid Arthritis
4686,6271,600807,4096,Asthma
4686,6271,209010,4153,Atherosclerosis
4686,6271,616445,6840,Candidiasis
4686,6271,144700,7134,Renal Cell Carcinoma
4686,6271,275355,7137,Squamous cell carcinoma
4686,6271,2145,10278,Craniosynostosis
4686,6271,176600,11265,Presenile dementia
4686,6271,612227,11849,Diabetes Mellitus
4686,6271,870,13080,Down Syndrome
4686,6271,251636,14474,Ependymoma
4686,6271,251992,17075,Ganglioneuroma
4686,6271,360,17636,Glioblastoma
4686,6271,616,25149,Medulloblastoma
4686,6271,615848,25202,melanoma
4686,6271,2495,25286,Meningioma
4686,6271,126200,26769,Multiple Sclerosis
4686,6271,635,27819,Neuroblastoma
4686,6271,252183,27830,neurofibroma
4686,6271,357154,29172,Oral Submucous Fibrosis
4686,6271,668,29463,Osteosarcoma
4686,6271,342,31069,Familial Mediterranean Fever
4686,6271,600634,32000,Pituitary Adenoma
4686,6271,618398,79772,T-Cell Lymphoma
4686,6271,615293,206648,Myofibromatosis
4686,6271,31112,392784,Dermatofibrosarcoma Protuberans
4686,6271,2591,432284,Infantile myofibromatosis
4686,6271,127750,497327,Dementia
4686,6271,155240,549473,Thyroid carcinoma
4686,6271,607278,1709353,Osteofibrous Dysplasia
4687,6272,69,2726,Amyloidosis
4687,6272,803,2736,Amyotrophic Lateral Sclerosis
4687,6272,208060,3850,Arteriosclerosis
4687,6272,209010,4153,Atherosclerosis
4687,6272,618400,7959,Charcot-Marie-Tooth Disease
4687,6272,612227,11849,Diabetes Mellitus
4687,6272,603813,20443,Hypercholesterolemia
4687,6272,126200,26769,Multiple Sclerosis
4687,6272,613886,28754,Obesity
4687,6272,181500,36341,Schizophrenia
4687,6272,293848,338451,Frontotemporal dementia
4687,6272,618511,442874,Neuropathy
4687,6272,127750,497327,Dementia
4687,6272,615083,1527249,Colorectal Cancer
4687,6272,610947,1956346,Coronary Artery Disease
4688,6273,275355,7137,Squamous cell carcinoma
4688,6273,251636,14474,Ependymoma
4688,6273,616,25149,Medulloblastoma
4688,6273,615848,25202,melanoma
4688,6273,668,29463,Osteosarcoma
4688,6273,260950,31099,Periodontitis
4688,6273,39044,220633,Uveal melanoma
4688,6273,145,677776,Hereditary Breast and Ovarian Cancer Syndrome
4690,6275,180300,3873,Rheumatoid Arthritis
4690,6275,144700,7134,Renal Cell Carcinoma
4690,6275,275355,7137,Squamous cell carcinoma
4690,6275,251636,14474,Ependymoma
4690,6275,360,17636,Glioblastoma
4690,6275,601626,23418,leukemia
4690,6275,605027,24299,Lymphoma
4690,6275,616,25149,Medulloblastoma
